CAMPUS,DNAME,CNAME,GRADE,m_all_unsatgl_nm,m_sexm_unsatgl_nm,m_sexf_unsatgl_nm,m_ethh_unsatgl_nm,m_ethi_unsatgl_nm,m_etha_unsatgl_nm,m_ethb_unsatgl_nm,m_ethp_unsatgl_nm,m_ethw_unsatgl_nm,m_ecoy_unsatgl_nm,m_econ_unsatgl_nm,m_eco1_unsatgl_nm,m_eco2_unsatgl_nm,m_eco9_unsatgl_nm,m_ti19_unsatgl_nm,m_migy_unsatgl_nm,m_mign_unsatgl_nm,m_spey_unsatgl_nm,m_spen_unsatgl_nm,m_gify_unsatgl_nm,m_gifn_unsatgl_nm,m_atry_unsatgl_nm,m_atrn_unsatgl_nm,m_all_approgl_nm,m_sexm_approgl_nm,m_sexf_approgl_nm,m_ethh_approgl_nm,m_ethi_approgl_nm,m_etha_approgl_nm,m_ethb_approgl_nm,m_ethp_approgl_nm,m_ethw_approgl_nm,m_ecoy_approgl_nm,m_econ_approgl_nm,m_eco1_approgl_nm,m_eco2_approgl_nm,m_eco9_approgl_nm,m_ti19_approgl_nm,m_migy_approgl_nm,m_mign_approgl_nm,m_spey_approgl_nm,m_spen_approgl_nm,m_gify_approgl_nm,m_gifn_approgl_nm,m_atry_approgl_nm,m_atrn_approgl_nm,m_all_meetsgl_nm,m_sexm_meetsgl_nm,m_sexf_meetsgl_nm,m_ethh_meetsgl_nm,m_ethi_meetsgl_nm,m_etha_meetsgl_nm,m_ethb_meetsgl_nm,m_ethp_meetsgl_nm,m_ethw_meetsgl_nm,m_ecoy_meetsgl_nm,m_econ_meetsgl_nm,m_eco1_meetsgl_nm,m_eco2_meetsgl_nm,m_eco9_meetsgl_nm,m_ti19_meetsgl_nm,m_migy_meetsgl_nm,m_mign_meetsgl_nm,m_spey_meetsgl_nm,m_spen_meetsgl_nm,m_gify_meetsgl_nm,m_gifn_meetsgl_nm,m_atry_meetsgl_nm,m_atrn_meetsgl_nm,m_all_mastrgl_nm,m_sexm_mastrgl_nm,m_sexf_mastrgl_nm,m_ethh_mastrgl_nm,m_ethi_mastrgl_nm,m_etha_mastrgl_nm,m_ethb_mastrgl_nm,m_ethp_mastrgl_nm,m_ethw_mastrgl_nm,m_ecoy_mastrgl_nm,m_econ_mastrgl_nm,m_eco1_mastrgl_nm,m_eco2_mastrgl_nm,m_eco9_mastrgl_nm,m_ti19_mastrgl_nm,m_migy_mastrgl_nm,m_mign_mastrgl_nm,m_spey_mastrgl_nm,m_spen_mastrgl_nm,m_gify_mastrgl_nm,m_gifn_mastrgl_nm,m_atry_mastrgl_nm,m_atrn_mastrgl_nm,School Number,School Site Street Address,School Site City,School Site Zip,District Type
128901105,KARNES CITY ISD,ROGER E. SIDES,3,7.0,4.0,3.0,5.0,,,1.0,,1.0,7.0,0.0,7.0,,,,,7.0,2.0,5.0,,7.0,4.0,3.0,46.0,15.0,31.0,34.0,,,4.0,,8.0,35.0,11.0,33.0,,,,,46.0,6.0,40.0,,42.0,12.0,34.0,28.0,9.0,19.0,19.0,,,3.0,,6.0,19.0,9.0,17.0,,,,,28.0,1.0,27.0,,24.0,5.0,23.0,12.0,2.0,10.0,5.0,,,1.0,,6.0,8.0,4.0,6.0,,,,,12.0,1.0,11.0,,9.0,1.0,11.0,'128901105,221 N ESPLANADE ST,KARNES CITY,78118-2919,INDEPENDENT
128902104,KENEDY ISD,KENEDY ELEM.,3,24.0,8.0,16.0,22.0,,,,,,22.0,2.0,18.0,,4.0,,,24.0,8.0,16.0,,24.0,11.0,13.0,27.0,15.0,12.0,24.0,,,,,,18.0,9.0,15.0,,3.0,,,27.0,2.0,25.0,,26.0,5.0,22.0,9.0,6.0,3.0,7.0,,,,,,5.0,4.0,5.0,,0.0,,,9.0,1.0,8.0,,8.0,0.0,9.0,6.0,4.0,2.0,5.0,,,,,,3.0,3.0,3.0,,0.0,,,6.0,0.0,6.0,,5.0,0.0,6.0,'128902104,401 F M 719,KENEDY,78119-2034,INDEPENDENT
128903101,RUNGE ISD,RUNGE ELEM.,3,7.0,5.0,2.0,7.0,,,,,,6.0,,5.0,,,,,7.0,,4.0,,7.0,6.0,,15.0,12.0,3.0,12.0,,,,,,14.0,,13.0,,,,,15.0,,14.0,,15.0,12.0,,9.0,7.0,2.0,6.0,,,,,,8.0,,7.0,,,,,9.0,,8.0,,9.0,8.0,,2.0,0.0,2.0,2.0,,,,,,2.0,,1.0,,,,,2.0,,2.0,,2.0,2.0,,'128903101,600 REIFFERT,RUNGE,78151-0158,INDEPENDENT
128904101,FALLS CITY ISD,FALLS CITY ELEM,3,1.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,1.0,,0.0,,1.0,1.0,0.0,33.0,21.0,12.0,9.0,,,,,24.0,10.0,23.0,10.0,,,,,33.0,,32.0,,31.0,4.0,29.0,25.0,15.0,10.0,7.0,,,,,18.0,7.0,18.0,7.0,,,,,25.0,,24.0,,23.0,3.0,22.0,12.0,8.0,4.0,2.0,,,,,10.0,2.0,10.0,2.0,,,,,12.0,,11.0,,11.0,1.0,11.0,'128904101,700 N NELSON ST,FALLS CITY,78113-0399,INDEPENDENT
129901101,CRANDALL ISD,W.A. MARTIN ELE,3,14.0,6.0,8.0,9.0,,,,,4.0,12.0,2.0,10.0,2.0,,,,14.0,3.0,11.0,,14.0,11.0,3.0,68.0,42.0,26.0,26.0,,,,,38.0,40.0,28.0,37.0,3.0,,,,67.0,3.0,65.0,,66.0,25.0,43.0,36.0,22.0,14.0,13.0,,,,,21.0,20.0,16.0,19.0,1.0,,,,36.0,0.0,36.0,,34.0,9.0,27.0,7.0,6.0,1.0,3.0,,,,,4.0,4.0,3.0,4.0,0.0,,,,7.0,0.0,7.0,,6.0,2.0,5.0,'129901101,11601 W HWY 175,CRANDALL,75114-0460,INDEPENDENT
129901102,CRANDALL ISD,NOLA KATHRYN WI,3,16.0,8.0,8.0,6.0,,,,,7.0,11.0,5.0,11.0,,,,,16.0,7.0,9.0,0.0,16.0,15.0,1.0,82.0,50.0,32.0,19.0,,,,,60.0,34.0,48.0,30.0,,,,,82.0,4.0,78.0,10.0,72.0,22.0,60.0,55.0,34.0,21.0,12.0,,,,,40.0,24.0,31.0,21.0,,,,,55.0,0.0,55.0,10.0,45.0,13.0,42.0,31.0,18.0,13.0,5.0,,,,,25.0,11.0,20.0,8.0,,,,,31.0,0.0,31.0,9.0,22.0,2.0,29.0,'129901102,300 S MEADOWCREEK,CRANDALL,75114,INDEPENDENT
129901103,CRANDALL ISD,BARBARA WALKER,3,19.0,12.0,7.0,4.0,,,9.0,,4.0,15.0,4.0,14.0,,,,,19.0,5.0,14.0,,19.0,18.0,1.0,70.0,38.0,32.0,27.0,,,12.0,,26.0,29.0,41.0,28.0,,,,,70.0,7.0,63.0,,69.0,19.0,51.0,41.0,24.0,17.0,14.0,,,8.0,,17.0,16.0,25.0,15.0,,,,,41.0,4.0,37.0,,41.0,10.0,31.0,18.0,12.0,6.0,4.0,,,4.0,,10.0,7.0,11.0,7.0,,,,,18.0,1.0,17.0,,18.0,5.0,13.0,'129901103,4060 ABBEY RD,HEARTLAND,75126,INDEPENDENT
129901105,CRANDALL ISD,HOLLIS T. DIETZ,3,8.0,6.0,2.0,1.0,,,5.0,,2.0,7.0,1.0,7.0,,,,,8.0,5.0,3.0,0.0,8.0,6.0,2.0,58.0,30.0,28.0,20.0,,,12.0,,21.0,26.0,32.0,24.0,,,,,58.0,4.0,54.0,5.0,53.0,21.0,37.0,43.0,24.0,19.0,12.0,,,8.0,,18.0,20.0,23.0,18.0,,,,,43.0,2.0,41.0,5.0,38.0,10.0,33.0,22.0,12.0,10.0,7.0,,,4.0,,9.0,9.0,13.0,8.0,,,,,22.0,1.0,21.0,4.0,18.0,4.0,18.0,'129901105,2080 SUNNYBROOK DR,HEARTLAND,75126,INDEPENDENT
129902101,FORNEY ISD,JOHNSON ELEM.,3,7.0,5.0,2.0,0.0,,0.0,3.0,,3.0,1.0,6.0,1.0,,,,,7.0,2.0,5.0,0.0,7.0,4.0,3.0,74.0,36.0,38.0,22.0,,5.0,9.0,,36.0,14.0,60.0,13.0,,,,,74.0,4.0,70.0,7.0,67.0,17.0,57.0,58.0,26.0,32.0,18.0,,5.0,3.0,,30.0,11.0,47.0,10.0,,,,,58.0,3.0,55.0,7.0,51.0,14.0,44.0,32.0,15.0,17.0,9.0,,2.0,3.0,,17.0,6.0,26.0,6.0,,,,,32.0,2.0,30.0,7.0,25.0,3.0,29.0,'129902101,701 S BOIS D' ARC,FORNEY,75126-9680,INDEPENDENT
129902102,FORNEY ISD,KATHRYN WOLFE C,3,20.0,12.0,8.0,3.0,,,7.0,,9.0,6.0,14.0,5.0,,,,,20.0,5.0,15.0,,20.0,14.0,6.0,61.0,30.0,31.0,18.0,,,8.0,,28.0,14.0,47.0,11.0,,,,,61.0,2.0,59.0,,59.0,14.0,47.0,34.0,16.0,18.0,11.0,,,3.0,,15.0,6.0,28.0,5.0,,,,,34.0,1.0,33.0,,32.0,5.0,29.0,15.0,6.0,9.0,8.0,,,1.0,,5.0,2.0,13.0,1.0,,,,,15.0,0.0,15.0,,14.0,3.0,12.0,'129902102,401 HWY 740 N,FORNEY,75126-9999,INDEPENDENT
129902103,FORNEY ISD,L.E. CLAYBON EL,3,6.0,3.0,3.0,3.0,,,1.0,,1.0,4.0,2.0,3.0,,,,,6.0,4.0,2.0,,6.0,4.0,2.0,69.0,27.0,42.0,15.0,,,8.0,,45.0,12.0,57.0,11.0,,,,,69.0,3.0,66.0,,67.0,11.0,58.0,51.0,19.0,32.0,9.0,,,4.0,,38.0,6.0,45.0,5.0,,,,,51.0,3.0,48.0,,49.0,5.0,46.0,27.0,10.0,17.0,6.0,,,2.0,,19.0,2.0,25.0,2.0,,,,,27.0,1.0,26.0,,25.0,1.0,26.0,'129902103,1011 FM 741,FORNEY,75126,INDEPENDENT
129902104,FORNEY ISD,HENDERSON ELEM.,3,10.0,5.0,5.0,3.0,,,1.0,,6.0,3.0,7.0,3.0,,,,,10.0,1.0,9.0,0.0,10.0,8.0,2.0,87.0,44.0,43.0,22.0,,,6.0,,55.0,19.0,68.0,17.0,,,,,87.0,4.0,83.0,9.0,78.0,13.0,74.0,65.0,30.0,35.0,11.0,,,4.0,,46.0,11.0,54.0,10.0,,,,,65.0,3.0,62.0,9.0,56.0,7.0,58.0,38.0,16.0,22.0,6.0,,,3.0,,26.0,5.0,33.0,5.0,,,,,38.0,3.0,35.0,8.0,30.0,5.0,33.0,'129902104,12755 FM 1641,FORNEY,75126,INDEPENDENT
129902105,FORNEY ISD,BLACKBURN ELEM.,3,16.0,11.0,5.0,5.0,,,9.0,,1.0,10.0,6.0,10.0,0.0,,,,16.0,4.0,12.0,,16.0,11.0,5.0,70.0,36.0,34.0,35.0,,,13.0,,17.0,26.0,44.0,21.0,5.0,,,,70.0,5.0,65.0,,68.0,28.0,42.0,45.0,22.0,23.0,23.0,,,9.0,,10.0,15.0,30.0,12.0,3.0,,,,45.0,1.0,44.0,,43.0,16.0,29.0,26.0,14.0,12.0,12.0,,,4.0,,7.0,6.0,20.0,6.0,0.0,,,,26.0,0.0,26.0,,24.0,7.0,19.0,'129902105,2401 CONCORD DR,FORNEY,75126-9682,INDEPENDENT
129902106,FORNEY ISD,CROSBY ELEM.,3,9.0,3.0,6.0,2.0,,,5.0,,2.0,5.0,4.0,4.0,,,,,9.0,2.0,7.0,,9.0,7.0,2.0,88.0,51.0,37.0,24.0,,,18.0,,40.0,22.0,66.0,20.0,,,,,88.0,7.0,81.0,,84.0,18.0,70.0,55.0,32.0,23.0,16.0,,,9.0,,25.0,12.0,43.0,10.0,,,,,55.0,4.0,51.0,,51.0,9.0,46.0,32.0,20.0,12.0,9.0,,,6.0,,15.0,8.0,24.0,6.0,,,,,32.0,2.0,30.0,,28.0,5.0,27.0,'129902106,495 DIAMOND CREEK DR,FORNEY,75126,INDEPENDENT
129902107,FORNEY ISD,LEWIS ELEM.,3,21.0,10.0,11.0,7.0,,1.0,10.0,,3.0,12.0,9.0,11.0,1.0,,,,21.0,5.0,16.0,,21.0,10.0,11.0,85.0,38.0,47.0,17.0,,6.0,18.0,,40.0,21.0,64.0,17.0,4.0,,,,85.0,9.0,76.0,,81.0,21.0,64.0,51.0,24.0,27.0,7.0,,6.0,6.0,,30.0,8.0,43.0,7.0,1.0,,,,51.0,5.0,46.0,,47.0,10.0,41.0,19.0,12.0,7.0,2.0,,3.0,2.0,,10.0,4.0,15.0,3.0,1.0,,,,19.0,3.0,16.0,,16.0,5.0,14.0,'129902107,600 S BOIS D'ARC,FORNEY,75126,INDEPENDENT
129902108,FORNEY ISD,NELL HILL RHEA,3,12.0,10.0,2.0,7.0,,,3.0,,2.0,8.0,4.0,7.0,1.0,,,,12.0,3.0,9.0,0.0,12.0,9.0,3.0,90.0,48.0,42.0,28.0,,,15.0,,42.0,23.0,67.0,18.0,5.0,,,,90.0,5.0,85.0,5.0,85.0,34.0,56.0,55.0,36.0,19.0,14.0,,,8.0,,30.0,12.0,43.0,9.0,3.0,,,,55.0,4.0,51.0,5.0,50.0,12.0,43.0,25.0,16.0,9.0,8.0,,,2.0,,14.0,5.0,20.0,3.0,2.0,,,,25.0,2.0,23.0,5.0,20.0,6.0,19.0,'129902108,250 MONITOR BLVD,FORNEY,75126,INDEPENDENT
129902109,FORNEY ISD,MARGARET TAYLOR,3,16.0,9.0,7.0,6.0,,,9.0,,1.0,12.0,4.0,9.0,3.0,,,,16.0,3.0,13.0,0.0,16.0,9.0,7.0,67.0,40.0,27.0,12.0,,,14.0,,36.0,25.0,42.0,23.0,2.0,,,,67.0,3.0,64.0,6.0,61.0,10.0,57.0,46.0,29.0,17.0,6.0,,,5.0,,32.0,12.0,34.0,11.0,1.0,,,,46.0,3.0,43.0,6.0,40.0,4.0,42.0,29.0,18.0,11.0,3.0,,,3.0,,22.0,9.0,20.0,8.0,1.0,,,,29.0,3.0,26.0,6.0,23.0,2.0,27.0,'129902109,1750 IRON GATE BLVD,FORNEY,75126,INDEPENDENT
129903110,KAUFMAN ISD,J.W. MONDAY ELE,3,23.0,7.0,16.0,15.0,,,2.0,,6.0,22.0,1.0,16.0,,6.0,,,23.0,4.0,19.0,0.0,23.0,15.0,8.0,68.0,35.0,33.0,36.0,,,4.0,,25.0,51.0,16.0,40.0,,10.0,,,67.0,4.0,63.0,5.0,62.0,22.0,45.0,33.0,17.0,16.0,16.0,,,2.0,,14.0,22.0,10.0,15.0,,7.0,,,32.0,2.0,30.0,5.0,27.0,8.0,24.0,10.0,8.0,2.0,7.0,,,0.0,,3.0,7.0,3.0,6.0,,1.0,,,10.0,2.0,8.0,3.0,7.0,3.0,7.0,'129903110,905 S MADISON ST,KAUFMAN,75142,INDEPENDENT
129903112,KAUFMAN ISD,J.R. PHILLIPS E,3,22.0,13.0,9.0,17.0,,,,,5.0,18.0,4.0,12.0,,6.0,,,22.0,6.0,16.0,,22.0,12.0,10.0,56.0,29.0,27.0,31.0,,,,,21.0,48.0,8.0,36.0,,12.0,,,56.0,3.0,53.0,,53.0,25.0,31.0,30.0,16.0,14.0,14.0,,,,,13.0,23.0,7.0,15.0,,8.0,,,30.0,0.0,30.0,,27.0,9.0,21.0,12.0,7.0,5.0,4.0,,,,,7.0,11.0,1.0,7.0,,4.0,,,12.0,0.0,12.0,,10.0,2.0,10.0,'129903112,1501 ROYAL DR,KAUFMAN,75142,INDEPENDENT
129903114,KAUFMAN ISD,LUCILLE NASH EL,3,17.0,7.0,10.0,12.0,,,1.0,,4.0,15.0,2.0,12.0,,3.0,,,17.0,4.0,13.0,0.0,17.0,11.0,6.0,92.0,45.0,47.0,36.0,,,7.0,,47.0,61.0,31.0,33.0,,26.0,,,92.0,8.0,84.0,8.0,84.0,28.0,64.0,52.0,26.0,26.0,18.0,,,2.0,,32.0,31.0,21.0,15.0,,14.0,,,52.0,4.0,48.0,7.0,45.0,10.0,42.0,22.0,10.0,12.0,8.0,,,1.0,,13.0,13.0,9.0,3.0,,9.0,,,22.0,1.0,21.0,6.0,16.0,5.0,17.0,'129903114,1002 S HOUSTON ST,KAUFMAN,75142,INDEPENDENT
129904102,KEMP ISD,KEMP INTERMEDIA,3,31.0,17.0,14.0,8.0,,,,,19.0,24.0,7.0,23.0,,,,,31.0,13.0,18.0,0.0,31.0,11.0,20.0,85.0,38.0,47.0,27.0,,,,,51.0,59.0,26.0,55.0,,,,,85.0,3.0,82.0,15.0,70.0,14.0,71.0,55.0,23.0,32.0,18.0,,,,,33.0,35.0,20.0,32.0,,,,,55.0,2.0,53.0,14.0,41.0,9.0,46.0,28.0,13.0,15.0,10.0,,,,,17.0,17.0,11.0,15.0,,,,,28.0,0.0,28.0,10.0,18.0,5.0,23.0,'129904102,101 OLD US 40,KEMP,75143,INDEPENDENT
129905103,MABANK ISD,CENTRAL ELEM.,3,16.0,7.0,9.0,5.0,,,,,10.0,13.0,3.0,11.0,2.0,,,,16.0,13.0,3.0,0.0,16.0,16.0,0.0,90.0,49.0,41.0,19.0,,,,,65.0,51.0,39.0,46.0,5.0,,,,90.0,5.0,85.0,10.0,80.0,36.0,54.0,62.0,33.0,29.0,11.0,,,,,46.0,31.0,31.0,26.0,5.0,,,,62.0,1.0,61.0,10.0,52.0,18.0,44.0,36.0,23.0,13.0,6.0,,,,,28.0,16.0,20.0,14.0,2.0,,,,36.0,0.0,36.0,9.0,27.0,7.0,29.0,'129905103,19119 E US HWY 175,MABANK,75147,INDEPENDENT
129905104,MABANK ISD,SOUTHSIDE ELEM.,3,7.0,5.0,2.0,0.0,,,,,7.0,7.0,0.0,7.0,,,,,7.0,4.0,3.0,0.0,7.0,5.0,2.0,76.0,38.0,38.0,15.0,,,,,56.0,59.0,17.0,56.0,,,,,76.0,4.0,72.0,6.0,70.0,22.0,54.0,51.0,28.0,23.0,12.0,,,,,36.0,37.0,14.0,34.0,,,,,51.0,2.0,49.0,6.0,45.0,11.0,40.0,21.0,11.0,10.0,2.0,,,,,17.0,15.0,6.0,14.0,,,,,21.0,0.0,21.0,5.0,16.0,3.0,18.0,'129905104,109 PASCHAL BLVD,MABANK,75147,INDEPENDENT
129905105,MABANK ISD,LAKEVIEW ELEM.,3,3.0,1.0,2.0,1.0,,,,,2.0,2.0,0.0,2.0,,,,,2.0,2.0,0.0,0.0,2.0,2.0,0.0,60.0,34.0,26.0,16.0,,,,,40.0,41.0,18.0,41.0,,,,,59.0,7.0,52.0,6.0,53.0,20.0,39.0,41.0,22.0,19.0,12.0,,,,,26.0,29.0,12.0,29.0,,,,,41.0,2.0,39.0,6.0,35.0,10.0,31.0,21.0,14.0,7.0,7.0,,,,,13.0,14.0,7.0,14.0,,,,,21.0,2.0,19.0,4.0,17.0,4.0,17.0,'129905105,306 HARBOR POINT RD,GUN BARREL CITY,75156,INDEPENDENT
129906107,TERRELL ISD,J.W. LONG ELEM.,3,43.0,21.0,22.0,23.0,,,16.0,,3.0,40.0,3.0,39.0,1.0,,,,43.0,6.0,37.0,0.0,43.0,36.0,7.0,74.0,35.0,39.0,42.0,,,10.0,,18.0,50.0,24.0,45.0,5.0,,,,74.0,4.0,70.0,7.0,67.0,32.0,42.0,33.0,13.0,20.0,18.0,,,3.0,,10.0,20.0,13.0,18.0,2.0,,,,33.0,0.0,33.0,5.0,28.0,10.0,23.0,8.0,4.0,4.0,6.0,,,0.0,,2.0,5.0,3.0,4.0,1.0,,,,8.0,0.0,8.0,3.0,5.0,4.0,4.0,'129906107,300 CREEKSIDE DR,TERRELL,75160,INDEPENDENT
129906108,TERRELL ISD,GILBERT WILLIE,3,22.0,6.0,16.0,6.0,,,9.0,,7.0,17.0,4.0,16.0,1.0,,,,21.0,4.0,17.0,0.0,21.0,16.0,5.0,80.0,42.0,38.0,36.0,,,20.0,,20.0,65.0,15.0,59.0,5.0,,,,80.0,1.0,79.0,5.0,75.0,41.0,39.0,55.0,27.0,28.0,25.0,,,12.0,,16.0,42.0,13.0,37.0,5.0,,,,55.0,1.0,54.0,5.0,50.0,25.0,30.0,25.0,10.0,15.0,10.0,,,6.0,,7.0,16.0,9.0,12.0,4.0,,,,25.0,0.0,25.0,5.0,20.0,9.0,16.0,'129906108,1400 S ROCKWALL AVE,TERRELL,75160,INDEPENDENT
129906109,TERRELL ISD,DR. BRUCE WOOD,3,37.0,14.0,23.0,15.0,,,10.0,,10.0,30.0,7.0,30.0,,,,,37.0,6.0,31.0,0.0,37.0,26.0,11.0,53.0,28.0,25.0,29.0,,,4.0,,17.0,32.0,21.0,28.0,,,,,53.0,4.0,49.0,7.0,46.0,19.0,34.0,29.0,13.0,16.0,15.0,,,1.0,,11.0,15.0,14.0,13.0,,,,,29.0,1.0,28.0,6.0,23.0,7.0,22.0,15.0,7.0,8.0,9.0,,,0.0,,5.0,8.0,7.0,7.0,,,,,15.0,1.0,14.0,4.0,11.0,3.0,12.0,'129906109,121 POETRY RD,TERRELL,75160,INDEPENDENT
129910101,SCURRY-ROSSER I,SCURRY-ROSSER E,3,15.0,5.0,10.0,2.0,,,,,11.0,10.0,5.0,8.0,2.0,,,,15.0,3.0,12.0,,15.0,10.0,5.0,70.0,33.0,37.0,15.0,,,,,52.0,34.0,36.0,30.0,4.0,,,,70.0,2.0,68.0,,68.0,18.0,52.0,40.0,20.0,20.0,5.0,,,,,33.0,16.0,24.0,14.0,2.0,,,,40.0,0.0,40.0,,38.0,6.0,34.0,18.0,9.0,9.0,3.0,,,,,13.0,8.0,10.0,7.0,1.0,,,,18.0,0.0,18.0,,17.0,3.0,15.0,'129910101,9511 SILVER CREEK DR,SCURRY,75158-2801,INDEPENDENT
130801001,MEADOWLAND CHAR,OAKS ACAD.,3,7.0,,,,,,5.0,,,7.0,,7.0,,,,,7.0,,5.0,,7.0,7.0,,2.0,,,,,,0.0,,,2.0,,2.0,,,,,2.0,,1.0,,2.0,2.0,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,0.0,,0.0,0.0,,'130801001,121 OLD SAN ANTONIO RD,BOERNE,78006,CHARTER
130901101,BOERNE ISD,CURINGTON ELEM.,3,17.0,10.0,7.0,7.0,,,,,10.0,10.0,7.0,9.0,1.0,,,,17.0,7.0,10.0,0.0,17.0,13.0,4.0,90.0,49.0,41.0,23.0,,,,,65.0,25.0,65.0,21.0,4.0,,,,90.0,8.0,82.0,10.0,80.0,17.0,73.0,65.0,35.0,30.0,17.0,,,,,46.0,20.0,45.0,16.0,4.0,,,,65.0,5.0,60.0,9.0,56.0,7.0,58.0,29.0,18.0,11.0,6.0,,,,,23.0,7.0,22.0,4.0,3.0,,,,29.0,3.0,26.0,8.0,21.0,4.0,25.0,'130901101,601 ADLER RD,BOERNE,78006-1742,INDEPENDENT
130901102,BOERNE ISD,FABRA ELEM.,3,6.0,3.0,2.0,5.0,,,,,1.0,4.0,2.0,4.0,0.0,,,,6.0,5.0,1.0,,6.0,1.0,5.0,69.0,27.0,42.0,17.0,,,,,50.0,21.0,48.0,16.0,5.0,,,,69.0,5.0,64.0,,65.0,14.0,55.0,54.0,23.0,31.0,10.0,,,,,43.0,9.0,45.0,6.0,3.0,,,,54.0,2.0,52.0,,50.0,6.0,48.0,32.0,14.0,18.0,7.0,,,,,25.0,6.0,26.0,3.0,3.0,,,,32.0,2.0,30.0,,29.0,1.0,31.0,'130901102,723 JOHNS RD,BOERNE,78006-2025,INDEPENDENT
130901103,BOERNE ISD,FAIR OAKS RANCH,3,7.0,4.0,3.0,2.0,,,,,5.0,0.0,7.0,,,,,,7.0,2.0,5.0,0.0,7.0,2.0,5.0,91.0,47.0,44.0,18.0,,,,,70.0,7.0,83.0,,,,,,90.0,7.0,83.0,8.0,82.0,11.0,79.0,70.0,39.0,31.0,12.0,,,,,56.0,6.0,63.0,,,,,,69.0,4.0,65.0,8.0,61.0,4.0,65.0,45.0,25.0,20.0,5.0,,,,,39.0,3.0,41.0,,,,,,44.0,3.0,41.0,8.0,36.0,3.0,41.0,'130901103,29085 RALPH FAIR RD,FAIR OAKS RANCH,78015-4738,INDEPENDENT
130901104,BOERNE ISD,KENDALL ELEM.,3,17.0,7.0,10.0,5.0,,,,,11.0,5.0,12.0,5.0,,,,,17.0,3.0,14.0,0.0,17.0,11.0,6.0,83.0,36.0,47.0,38.0,,,,,41.0,20.0,63.0,19.0,,,,,82.0,5.0,78.0,8.0,75.0,21.0,62.0,48.0,26.0,22.0,15.0,,,,,30.0,8.0,40.0,8.0,,,,,48.0,2.0,46.0,8.0,40.0,4.0,44.0,22.0,13.0,9.0,5.0,,,,,16.0,3.0,19.0,3.0,,,,,22.0,1.0,21.0,7.0,15.0,1.0,21.0,'130901104,141 OLD SAN ANTONIO RD,BOERNE,78006,INDEPENDENT
130901105,BOERNE ISD,CIBOLO CREEK EL,3,3.0,3.0,0.0,1.0,,,,,2.0,1.0,2.0,1.0,,,,,3.0,2.0,1.0,0.0,3.0,3.0,0.0,111.0,47.0,64.0,25.0,,,,,80.0,16.0,95.0,13.0,,,,,111.0,11.0,100.0,10.0,101.0,18.0,93.0,97.0,38.0,59.0,20.0,,,,,71.0,12.0,85.0,9.0,,,,,97.0,8.0,89.0,10.0,87.0,12.0,85.0,77.0,32.0,45.0,16.0,,,,,56.0,10.0,67.0,8.0,,,,,77.0,5.0,72.0,10.0,67.0,6.0,71.0,'130901105,300 HERFF RANCH BLVD,BOERNE,78006,INDEPENDENT
130901106,BOERNE ISD,VAN RAUB ELEM.,3,18.0,12.0,6.0,7.0,,0.0,,,7.0,2.0,16.0,,,,,,18.0,7.0,11.0,0.0,18.0,6.0,12.0,111.0,56.0,55.0,35.0,,5.0,,,60.0,5.0,104.0,,,,,,109.0,10.0,99.0,9.0,100.0,12.0,97.0,79.0,41.0,38.0,22.0,,4.0,,,47.0,2.0,76.0,,,,,,78.0,6.0,72.0,9.0,69.0,7.0,71.0,44.0,22.0,22.0,11.0,,2.0,,,27.0,0.0,44.0,,,,,,44.0,4.0,40.0,8.0,36.0,2.0,42.0,'130901106,8776 DIETZ ELKHORN RD,FAIR OAKS RANCH,78015,INDEPENDENT
130902101,COMFORT ISD,COMFORT ELEM.,3,11.0,2.0,9.0,6.0,,,,,5.0,7.0,4.0,5.0,2.0,,,,11.0,3.0,8.0,,11.0,6.0,5.0,70.0,42.0,28.0,44.0,,,,,25.0,41.0,29.0,32.0,9.0,,,,70.0,6.0,64.0,,68.0,15.0,55.0,43.0,28.0,15.0,23.0,,,,,19.0,22.0,21.0,18.0,4.0,,,,43.0,3.0,40.0,,41.0,11.0,32.0,25.0,17.0,8.0,10.0,,,,,14.0,10.0,15.0,8.0,2.0,,,,25.0,1.0,24.0,,24.0,5.0,20.0,'130902101,605 3RD ST,COMFORT,78013-2006,INDEPENDENT
131001103,KENEDY COUNTY W,SARITA ELEM.,3,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,0.0,,1.0,1.0,,6.0,,4.0,4.0,,,,,,,,,,,,,6.0,,5.0,,6.0,5.0,,5.0,,3.0,3.0,,,,,,,,,,,,,5.0,,4.0,,5.0,5.0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,'131001103,150 E LA PARRA ST,SARITA,78385-0100,COMMON
