CAMPUS,DNAME,CNAME,GRADE,m_all_unsatgl_nm,m_sexm_unsatgl_nm,m_sexf_unsatgl_nm,m_ethh_unsatgl_nm,m_ethi_unsatgl_nm,m_etha_unsatgl_nm,m_ethb_unsatgl_nm,m_ethp_unsatgl_nm,m_ethw_unsatgl_nm,m_ecoy_unsatgl_nm,m_econ_unsatgl_nm,m_eco1_unsatgl_nm,m_eco2_unsatgl_nm,m_eco9_unsatgl_nm,m_ti19_unsatgl_nm,m_migy_unsatgl_nm,m_mign_unsatgl_nm,m_spey_unsatgl_nm,m_spen_unsatgl_nm,m_gify_unsatgl_nm,m_gifn_unsatgl_nm,m_atry_unsatgl_nm,m_atrn_unsatgl_nm,m_all_approgl_nm,m_sexm_approgl_nm,m_sexf_approgl_nm,m_ethh_approgl_nm,m_ethi_approgl_nm,m_etha_approgl_nm,m_ethb_approgl_nm,m_ethp_approgl_nm,m_ethw_approgl_nm,m_ecoy_approgl_nm,m_econ_approgl_nm,m_eco1_approgl_nm,m_eco2_approgl_nm,m_eco9_approgl_nm,m_ti19_approgl_nm,m_migy_approgl_nm,m_mign_approgl_nm,m_spey_approgl_nm,m_spen_approgl_nm,m_gify_approgl_nm,m_gifn_approgl_nm,m_atry_approgl_nm,m_atrn_approgl_nm,m_all_meetsgl_nm,m_sexm_meetsgl_nm,m_sexf_meetsgl_nm,m_ethh_meetsgl_nm,m_ethi_meetsgl_nm,m_etha_meetsgl_nm,m_ethb_meetsgl_nm,m_ethp_meetsgl_nm,m_ethw_meetsgl_nm,m_ecoy_meetsgl_nm,m_econ_meetsgl_nm,m_eco1_meetsgl_nm,m_eco2_meetsgl_nm,m_eco9_meetsgl_nm,m_ti19_meetsgl_nm,m_migy_meetsgl_nm,m_mign_meetsgl_nm,m_spey_meetsgl_nm,m_spen_meetsgl_nm,m_gify_meetsgl_nm,m_gifn_meetsgl_nm,m_atry_meetsgl_nm,m_atrn_meetsgl_nm,m_all_mastrgl_nm,m_sexm_mastrgl_nm,m_sexf_mastrgl_nm,m_ethh_mastrgl_nm,m_ethi_mastrgl_nm,m_etha_mastrgl_nm,m_ethb_mastrgl_nm,m_ethp_mastrgl_nm,m_ethw_mastrgl_nm,m_ecoy_mastrgl_nm,m_econ_mastrgl_nm,m_eco1_mastrgl_nm,m_eco2_mastrgl_nm,m_eco9_mastrgl_nm,m_ti19_mastrgl_nm,m_migy_mastrgl_nm,m_mign_mastrgl_nm,m_spey_mastrgl_nm,m_spen_mastrgl_nm,m_gify_mastrgl_nm,m_gifn_mastrgl_nm,m_atry_mastrgl_nm,m_atrn_mastrgl_nm,School Number,School Site Street Address,School Site City,School Site Zip,District Type
87901101,GLASSCOCK COUNT,GARDEN CITY ELE,5,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,23.0,11.0,12.0,9.0,,,,,14.0,5.0,18.0,,,,,,23.0,,22.0,,23.0,7.0,16.0,20.0,9.0,11.0,8.0,,,,,12.0,4.0,16.0,,,,,,20.0,,20.0,,20.0,4.0,16.0,17.0,6.0,11.0,6.0,,,,,11.0,2.0,15.0,,,,,,17.0,,17.0,,17.0,2.0,15.0,'087901101,240 W BEARKAT AVE,GARDEN CITY,79739-0009,INDEPENDENT
88902104,GOLIAD ISD,GOLIAD ELEM.,5,12.0,6.0,6.0,9.0,,,2.0,,1.0,10.0,2.0,10.0,,,,,12.0,4.0,8.0,0.0,12.0,12.0,0.0,82.0,41.0,41.0,34.0,,,4.0,,41.0,38.0,44.0,36.0,,,,,82.0,2.0,80.0,14.0,68.0,41.0,41.0,58.0,32.0,26.0,19.0,,,2.0,,34.0,23.0,35.0,22.0,,,,,58.0,1.0,57.0,14.0,44.0,22.0,36.0,43.0,24.0,19.0,14.0,,,1.0,,26.0,13.0,30.0,13.0,,,,,43.0,0.0,43.0,14.0,29.0,12.0,31.0,'088902104,101 W HIGH ST,GOLIAD,77963-0830,INDEPENDENT
89901103,GONZALES ISD,GONZALES NORTH,5,64.0,40.0,24.0,50.0,,,8.0,,6.0,54.0,10.0,50.0,4.0,,,,64.0,11.0,53.0,0.0,64.0,53.0,11.0,152.0,81.0,71.0,97.0,,,12.0,,42.0,112.0,40.0,100.0,12.0,,,,152.0,7.0,145.0,20.0,132.0,96.0,56.0,81.0,41.0,40.0,47.0,,,6.0,,27.0,57.0,24.0,48.0,9.0,,,,81.0,1.0,80.0,20.0,61.0,35.0,46.0,44.0,21.0,23.0,24.0,,,3.0,,17.0,30.0,14.0,25.0,5.0,,,,44.0,0.0,44.0,17.0,27.0,14.0,30.0,'089901103,1032 SAINT JOSEPH ST,GONZALES,78629,INDEPENDENT
89903041,NIXON-SMILEY CI,NIXON-SMILEY M.,5,23.0,15.0,8.0,21.0,,,,,2.0,20.0,3.0,20.0,,,,,22.0,12.0,11.0,0.0,23.0,22.0,1.0,44.0,19.0,25.0,33.0,,,,,9.0,37.0,7.0,36.0,,,,,43.0,4.0,40.0,9.0,35.0,19.0,25.0,22.0,10.0,12.0,17.0,,,,,5.0,17.0,5.0,16.0,,,,,22.0,0.0,22.0,6.0,16.0,8.0,14.0,11.0,5.0,6.0,7.0,,,,,4.0,8.0,3.0,7.0,,,,,11.0,0.0,11.0,5.0,6.0,3.0,8.0,'089903041,800 RANCHO RD,NIXON,78140-0400,INDEPENDENT
89905102,WAELDER ISD,WAELDER SCHOOL,5,8.0,6.0,2.0,6.0,,,,,,6.0,,6.0,,,,,8.0,5.0,3.0,,8.0,7.0,1.0,19.0,14.0,5.0,15.0,,,,,,19.0,,15.0,,,,,19.0,0.0,19.0,,15.0,10.0,9.0,9.0,7.0,2.0,7.0,,,,,,9.0,,8.0,,,,,9.0,0.0,9.0,,6.0,4.0,5.0,5.0,4.0,1.0,4.0,,,,,,5.0,,4.0,,,,,5.0,0.0,5.0,,2.0,1.0,4.0,'089905102,201 US HWY 90 W,WAELDER,78959-0247,INDEPENDENT
90902001,LEFORS ISD,LEFORS SCHOOL,5,5.0,3.0,2.0,,,,,,5.0,3.0,2.0,2.0,,,,,5.0,,4.0,,5.0,5.0,0.0,11.0,6.0,5.0,,,,,,9.0,6.0,5.0,5.0,,,,,11.0,,11.0,,9.0,2.0,9.0,6.0,2.0,4.0,,,,,,4.0,3.0,3.0,3.0,,,,,6.0,,6.0,,5.0,1.0,5.0,2.0,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,,,,,2.0,,2.0,,1.0,0.0,2.0,'090902001,209 E 5TH ST,LEFORS,79054-0390,INDEPENDENT
90903001,MCLEAN ISD,MCLEAN SCHOOL,5,6.0,4.0,2.0,,,,,,2.0,5.0,,5.0,,,,,6.0,,3.0,,6.0,6.0,0.0,9.0,3.0,6.0,,,,,,7.0,6.0,,6.0,,,,,8.0,,8.0,,8.0,3.0,5.0,5.0,2.0,3.0,,,,,,3.0,3.0,,3.0,,,,,5.0,,5.0,,5.0,2.0,3.0,2.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,2.0,,2.0,,2.0,0.0,2.0,'090903001,600 ROWE ST,MCLEAN,79057-9701,INDEPENDENT
90904101,PAMPA ISD,AUSTIN ELEM.,5,10.0,6.0,4.0,1.0,,,,,7.0,5.0,5.0,5.0,,,,,10.0,4.0,6.0,0.0,10.0,7.0,3.0,65.0,43.0,22.0,18.0,,,,,45.0,19.0,46.0,17.0,,,,,65.0,9.0,56.0,9.0,56.0,29.0,36.0,38.0,22.0,16.0,8.0,,,,,29.0,6.0,32.0,6.0,,,,,38.0,3.0,35.0,9.0,29.0,8.0,30.0,25.0,15.0,10.0,5.0,,,,,19.0,4.0,21.0,4.0,,,,,25.0,0.0,25.0,9.0,16.0,1.0,24.0,'090904101,1900 DUNCAN,PAMPA,79065-3799,INDEPENDENT
90904105,PAMPA ISD,LAMAR ELEM.,5,11.0,8.0,3.0,9.0,,,,,0.0,8.0,3.0,7.0,1.0,,,,11.0,,9.0,,11.0,11.0,0.0,77.0,36.0,41.0,64.0,,,,,10.0,63.0,14.0,59.0,4.0,,,,77.0,,76.0,,74.0,49.0,28.0,44.0,16.0,28.0,36.0,,,,,7.0,38.0,6.0,34.0,4.0,,,,44.0,,44.0,,41.0,23.0,21.0,26.0,8.0,18.0,20.0,,,,,5.0,20.0,6.0,17.0,3.0,,,,26.0,,26.0,,23.0,10.0,16.0,'090904105,1234 S NELSON,PAMPA,79065-7099,INDEPENDENT
90904107,PAMPA ISD,TRAVIS ELEM.,5,7.0,3.0,4.0,3.0,,,,,2.0,4.0,3.0,2.0,2.0,,,,7.0,1.0,6.0,0.0,7.0,5.0,2.0,52.0,23.0,29.0,20.0,,,,,29.0,20.0,32.0,17.0,3.0,,,,51.0,5.0,47.0,7.0,45.0,31.0,21.0,31.0,17.0,14.0,13.0,,,,,16.0,8.0,23.0,6.0,2.0,,,,30.0,1.0,30.0,7.0,24.0,13.0,18.0,20.0,11.0,9.0,8.0,,,,,11.0,3.0,17.0,2.0,1.0,,,,20.0,0.0,20.0,5.0,15.0,5.0,15.0,'090904107,2300 PRIMROSE,PAMPA,79065-2699,INDEPENDENT
90904108,PAMPA ISD,WILSON ELEM.,5,17.0,10.0,7.0,8.0,,,,,4.0,11.0,6.0,9.0,,,,,17.0,5.0,12.0,,17.0,15.0,2.0,40.0,18.0,22.0,25.0,,,,,14.0,36.0,4.0,35.0,,,,,39.0,1.0,39.0,,37.0,16.0,24.0,20.0,12.0,8.0,12.0,,,,,7.0,18.0,2.0,17.0,,,,,20.0,0.0,20.0,,18.0,6.0,14.0,7.0,6.0,1.0,5.0,,,,,2.0,6.0,1.0,6.0,,,,,7.0,0.0,7.0,,5.0,1.0,6.0,'090904108,801 E BROWNING,PAMPA,79065-6119,INDEPENDENT
90905101,GRANDVIEW-HOPKI,GRANDVIEW-HOPKI,5,1.0,,,,,,,,0.0,,1.0,,,,,,1.0,,1.0,,1.0,,0.0,6.0,,,,,,,,5.0,,4.0,,,,,,6.0,,5.0,,6.0,,5.0,6.0,,,,,,,,5.0,,4.0,,,,,,6.0,,5.0,,6.0,,5.0,5.0,,,,,,,,4.0,,3.0,,,,,,5.0,,4.0,,5.0,,4.0,'090905101,11676 FM 293,GROOM,79039-4923,INDEPENDENT
91901101,BELLS ISD,BELLS ELEM.,5,4.0,2.0,2.0,1.0,,,,,3.0,2.0,2.0,2.0,0.0,,,,4.0,1.0,3.0,0.0,4.0,3.0,1.0,75.0,35.0,40.0,8.0,,,,,63.0,32.0,43.0,27.0,5.0,,,,75.0,7.0,68.0,6.0,69.0,20.0,55.0,57.0,28.0,29.0,5.0,,,,,48.0,21.0,36.0,17.0,4.0,,,,57.0,3.0,54.0,6.0,51.0,10.0,47.0,37.0,19.0,18.0,1.0,,,,,33.0,11.0,26.0,7.0,4.0,,,,37.0,2.0,35.0,6.0,31.0,4.0,33.0,'091901101,110 SCOTT RD,BELLS,75414-0007,INDEPENDENT
91902200,COLLINSVILLE IS,COLLINSVILLE EL,5,6.0,4.0,2.0,4.0,,,,,2.0,5.0,1.0,4.0,1.0,,,,6.0,,4.0,,6.0,5.0,1.0,29.0,14.0,15.0,5.0,,,,,22.0,19.0,10.0,15.0,4.0,,,,29.0,,27.0,,28.0,12.0,17.0,23.0,12.0,11.0,4.0,,,,,17.0,15.0,8.0,12.0,3.0,,,,23.0,,22.0,,22.0,8.0,15.0,14.0,8.0,6.0,2.0,,,,,11.0,10.0,4.0,7.0,3.0,,,,14.0,,14.0,,14.0,3.0,11.0,'091902200,500 REEVES,COLLINSVILLE,76233,INDEPENDENT
91903045,DENISON ISD,B. MCDANIEL INT,5,43.0,23.0,20.0,12.0,0.0,0.0,7.0,,22.0,34.0,9.0,34.0,0.0,,,,43.0,15.0,28.0,0.0,43.0,37.0,6.0,302.0,139.0,163.0,58.0,7.0,5.0,14.0,,188.0,191.0,111.0,173.0,18.0,,,,302.0,24.0,278.0,26.0,276.0,126.0,176.0,197.0,87.0,110.0,39.0,4.0,5.0,4.0,,130.0,107.0,90.0,97.0,10.0,,,,197.0,9.0,188.0,26.0,171.0,55.0,142.0,119.0,53.0,66.0,26.0,2.0,2.0,1.0,,86.0,58.0,61.0,54.0,4.0,,,,119.0,5.0,114.0,26.0,93.0,21.0,98.0,'091903045,400 LILLIS LN,DENISON,75020,INDEPENDENT
91905041,HOWE ISD,HOWE M.S.,5,17.0,14.0,3.0,3.0,,,,,11.0,11.0,6.0,10.0,1.0,,,,17.0,10.0,7.0,,17.0,11.0,6.0,85.0,40.0,45.0,21.0,,,,,52.0,41.0,44.0,36.0,5.0,,,,85.0,7.0,78.0,,84.0,35.0,50.0,45.0,19.0,26.0,12.0,,,,,29.0,18.0,27.0,16.0,2.0,,,,45.0,0.0,45.0,,44.0,13.0,32.0,21.0,11.0,10.0,4.0,,,,,14.0,11.0,10.0,10.0,1.0,,,,21.0,0.0,21.0,,20.0,4.0,17.0,'091905041,300 BEATRICE,HOWE,75459-3596,INDEPENDENT
91906102,SHERMAN ISD,DILLINGHAM INTE,5,131.0,65.0,66.0,56.0,,2.0,27.0,,31.0,108.0,23.0,100.0,8.0,,,,131.0,47.0,84.0,0.0,131.0,119.0,12.0,385.0,195.0,190.0,163.0,,23.0,39.0,,133.0,270.0,115.0,236.0,34.0,,,,385.0,16.0,369.0,36.0,349.0,249.0,136.0,213.0,107.0,106.0,97.0,,12.0,16.0,,73.0,139.0,74.0,123.0,16.0,,,,213.0,6.0,207.0,34.0,179.0,118.0,95.0,104.0,55.0,49.0,46.0,,7.0,4.0,,40.0,65.0,39.0,57.0,8.0,,,,104.0,2.0,102.0,27.0,77.0,46.0,58.0,'091906102,1701 E GALLAGHER,SHERMAN,75090-1809,INDEPENDENT
91907101,TIOGA ISD,TIOGA SCHOOL,5,16.0,9.0,7.0,3.0,,,,,13.0,10.0,6.0,9.0,,,,,16.0,,13.0,1.0,15.0,12.0,4.0,58.0,21.0,37.0,10.0,,,,,46.0,17.0,41.0,16.0,,,,,58.0,,57.0,10.0,48.0,26.0,32.0,24.0,10.0,14.0,3.0,,,,,20.0,4.0,20.0,4.0,,,,,24.0,,24.0,8.0,16.0,5.0,19.0,14.0,6.0,8.0,2.0,,,,,12.0,2.0,12.0,2.0,,,,,14.0,,14.0,5.0,9.0,3.0,11.0,'091907101,405 N FLORENCE,TIOGA,76271-0159,INDEPENDENT
91908041,VAN ALSTYNE ISD,VAN ALSTYNE JR.,5,30.0,13.0,17.0,6.0,,,2.0,,22.0,11.0,19.0,10.0,,,,,30.0,7.0,23.0,0.0,30.0,24.0,6.0,127.0,65.0,62.0,18.0,,,4.0,,99.0,23.0,104.0,19.0,,,,,127.0,13.0,114.0,15.0,112.0,36.0,91.0,78.0,46.0,32.0,13.0,,,2.0,,60.0,11.0,67.0,9.0,,,,,78.0,6.0,72.0,13.0,65.0,14.0,64.0,44.0,30.0,14.0,7.0,,,1.0,,35.0,6.0,38.0,5.0,,,,,44.0,1.0,43.0,9.0,35.0,6.0,38.0,'091908041,1314 N WACO,VAN ALSTYNE,75495,INDEPENDENT
91909101,WHITESBORO ISD,WHITESBORO INTE,5,10.0,6.0,4.0,2.0,,,,,8.0,8.0,2.0,6.0,2.0,,,,10.0,4.0,6.0,0.0,10.0,8.0,2.0,85.0,49.0,36.0,10.0,,,,,71.0,48.0,37.0,44.0,4.0,,,,85.0,5.0,80.0,10.0,75.0,24.0,61.0,53.0,30.0,23.0,8.0,,,,,42.0,25.0,28.0,23.0,2.0,,,,53.0,2.0,51.0,10.0,43.0,9.0,44.0,28.0,17.0,11.0,2.0,,,,,23.0,11.0,17.0,10.0,1.0,,,,28.0,1.0,27.0,8.0,20.0,1.0,27.0,'091909101,211 COLLEGE,WHITESBORO,76273-0130,INDEPENDENT
91910101,WHITEWRIGHT ISD,WHITEWRIGHT ELE,5,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,27.0,22.0,,,,,,36.0,28.0,21.0,25.0,,,,,49.0,6.0,43.0,9.0,40.0,21.0,28.0,37.0,20.0,17.0,,,,,,26.0,19.0,18.0,18.0,,,,,37.0,0.0,37.0,9.0,28.0,10.0,27.0,28.0,16.0,12.0,,,,,,21.0,13.0,15.0,13.0,,,,,28.0,0.0,28.0,9.0,19.0,5.0,23.0,'091910101,305 HIGHLAND DR,WHITEWRIGHT,75491-0888,INDEPENDENT
91913041,POTTSBORO ISD,POTTSBORO M.S.,5,10.0,9.0,0.0,1.0,,,,,7.0,6.0,4.0,6.0,0.0,,,,10.0,5.0,5.0,0.0,10.0,9.0,1.0,108.0,55.0,53.0,9.0,,,,,87.0,47.0,61.0,39.0,8.0,,,,108.0,2.0,106.0,7.0,101.0,45.0,63.0,70.0,35.0,35.0,5.0,,,,,59.0,23.0,47.0,17.0,6.0,,,,70.0,1.0,69.0,7.0,63.0,18.0,52.0,42.0,23.0,19.0,2.0,,,,,37.0,14.0,28.0,11.0,3.0,,,,42.0,0.0,42.0,7.0,35.0,7.0,35.0,'091913041,105 CARDINAL LN,POTTSBORO,75076-0555,INDEPENDENT
91914101,S&S CISD,S&S CONSOLIDATE,5,23.0,15.0,8.0,5.0,,,,,17.0,14.0,9.0,10.0,,4.0,,,23.0,7.0,16.0,0.0,23.0,19.0,4.0,56.0,22.0,34.0,8.0,,,,,46.0,24.0,32.0,13.0,,11.0,,,56.0,2.0,54.0,6.0,50.0,27.0,29.0,28.0,12.0,16.0,5.0,,,,,21.0,9.0,19.0,6.0,,3.0,,,28.0,1.0,27.0,4.0,24.0,7.0,21.0,12.0,6.0,6.0,2.0,,,,,9.0,3.0,9.0,2.0,,1.0,,,12.0,0.0,12.0,3.0,9.0,2.0,10.0,'091914101,4217 ELEMENTARY DR,SOUTHMAYD,76268,INDEPENDENT
91917041,GUNTER ISD,GUNTER M.S.,5,15.0,11.0,4.0,5.0,,,,,8.0,8.0,7.0,6.0,2.0,,,,15.0,3.0,12.0,,15.0,14.0,1.0,63.0,34.0,29.0,15.0,,,,,47.0,19.0,44.0,15.0,4.0,,,,63.0,3.0,60.0,,59.0,19.0,44.0,35.0,23.0,12.0,7.0,,,,,27.0,10.0,25.0,8.0,2.0,,,,35.0,2.0,33.0,,32.0,6.0,29.0,21.0,13.0,8.0,5.0,,,,,16.0,7.0,14.0,6.0,1.0,,,,21.0,1.0,20.0,,18.0,4.0,17.0,'091917041,410 TIGER LN,GUNTER,75058,INDEPENDENT
91918101,TOM BEAN ISD,TOM BEAN ELEM.,5,4.0,2.0,2.0,1.0,,,,,3.0,4.0,0.0,4.0,,,,,4.0,2.0,2.0,,4.0,3.0,1.0,40.0,20.0,20.0,6.0,,,,,32.0,18.0,22.0,17.0,,,,,40.0,4.0,36.0,,38.0,11.0,29.0,29.0,15.0,14.0,4.0,,,,,23.0,13.0,16.0,13.0,,,,,29.0,1.0,28.0,,27.0,5.0,24.0,18.0,9.0,9.0,3.0,,,,,14.0,5.0,13.0,5.0,,,,,18.0,0.0,18.0,,16.0,1.0,17.0,'091918101,105 EUBANKS,TOM BEAN,75489-0128,INDEPENDENT
92901105,GLADEWATER ISD,WELDON ELEM.,5,31.0,18.0,13.0,5.0,,,5.0,,19.0,25.0,6.0,24.0,1.0,,,,31.0,6.0,25.0,0.0,31.0,27.0,4.0,93.0,48.0,45.0,25.0,,,14.0,,46.0,73.0,19.0,65.0,8.0,,,,92.0,5.0,87.0,15.0,77.0,47.0,45.0,50.0,27.0,23.0,17.0,,,6.0,,24.0,36.0,14.0,32.0,4.0,,,,50.0,3.0,47.0,13.0,37.0,19.0,31.0,26.0,15.0,11.0,9.0,,,4.0,,11.0,21.0,5.0,21.0,0.0,,,,26.0,0.0,26.0,8.0,18.0,6.0,20.0,'092901105,314 E SAUNDERS,GLADEWATER,75647-3137,INDEPENDENT
92902107,KILGORE ISD,KILGORE INTERME,5,92.0,44.0,48.0,31.0,,,26.0,,31.0,78.0,14.0,74.0,4.0,,,,92.0,15.0,77.0,0.0,92.0,83.0,9.0,211.0,103.0,108.0,59.0,,,14.0,,122.0,127.0,84.0,114.0,13.0,,,,211.0,4.0,207.0,16.0,195.0,112.0,99.0,129.0,66.0,63.0,34.0,,,8.0,,77.0,72.0,57.0,65.0,7.0,,,,129.0,2.0,127.0,16.0,113.0,47.0,82.0,69.0,36.0,33.0,17.0,,,6.0,,39.0,36.0,33.0,33.0,3.0,,,,69.0,1.0,68.0,15.0,54.0,18.0,51.0,'092902107,2201 WHIPPORWILL,KILGORE,75662-5499,INDEPENDENT
92903117,LONGVIEW ISD,HUDSON ELEM.,5,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,124.0,56.0,68.0,28.0,,,28.0,,58.0,34.0,90.0,31.0,,,,,124.0,,124.0,40.0,84.0,10.0,114.0,121.0,54.0,67.0,27.0,,,27.0,,57.0,32.0,89.0,29.0,,,,,121.0,,121.0,40.0,81.0,9.0,112.0,105.0,47.0,58.0,21.0,,,22.0,,53.0,26.0,79.0,23.0,,,,,105.0,,105.0,38.0,67.0,7.0,98.0,'092903117,1311 LILLY ST,LONGVIEW,75602-3123,INDEPENDENT
92903122,LONGVIEW ISD,J.L. EVERHART M,5,24.0,10.0,14.0,8.0,,,14.0,,1.0,20.0,4.0,20.0,,,,,24.0,4.0,20.0,,24.0,22.0,2.0,83.0,42.0,41.0,48.0,,,21.0,,9.0,61.0,22.0,58.0,,,,,83.0,1.0,82.0,,83.0,54.0,29.0,63.0,31.0,32.0,40.0,,,13.0,,7.0,48.0,15.0,46.0,,,,,63.0,1.0,62.0,,63.0,41.0,22.0,37.0,16.0,21.0,26.0,,,5.0,,4.0,28.0,9.0,27.0,,,,,37.0,0.0,37.0,,37.0,23.0,14.0,'092903122,2919 TRYON RD,LONGVIEW,75601,INDEPENDENT
92903123,LONGVIEW ISD,JOHNSTON-MCQUEE,5,31.0,18.0,13.0,7.0,,,12.0,,7.0,21.0,10.0,21.0,,,,,31.0,3.0,28.0,,31.0,22.0,9.0,71.0,35.0,36.0,20.0,,,18.0,,25.0,42.0,29.0,38.0,,,,,71.0,4.0,67.0,,71.0,21.0,50.0,42.0,16.0,26.0,15.0,,,9.0,,14.0,25.0,17.0,21.0,,,,,42.0,1.0,41.0,,42.0,7.0,35.0,24.0,11.0,13.0,9.0,,,4.0,,9.0,13.0,11.0,10.0,,,,,24.0,0.0,24.0,,24.0,3.0,21.0,'092903123,422 FM 2751,LONGVIEW,75605,INDEPENDENT
92903124,LONGVIEW ISD,SOUTH WARD ELEM,5,6.0,4.0,2.0,3.0,,,3.0,,,6.0,0.0,6.0,,,,,6.0,,6.0,,6.0,6.0,0.0,54.0,25.0,29.0,39.0,,,15.0,,,49.0,5.0,46.0,,,,,53.0,,52.0,,54.0,42.0,12.0,40.0,18.0,22.0,29.0,,,11.0,,,35.0,5.0,32.0,,,,,39.0,,39.0,,40.0,29.0,11.0,25.0,14.0,11.0,18.0,,,7.0,,,21.0,4.0,18.0,,,,,25.0,,25.0,,25.0,15.0,10.0,'092903124,1011 S MOBBERLY AVE,LONGVIEW,75602,INDEPENDENT
92903125,LONGVIEW ISD,WARE ELEM.,5,18.0,11.0,7.0,8.0,,,9.0,,,18.0,0.0,18.0,0.0,,,,18.0,5.0,13.0,,18.0,18.0,0.0,62.0,29.0,33.0,35.0,,,24.0,,,53.0,9.0,48.0,5.0,,,,62.0,4.0,58.0,,62.0,43.0,19.0,34.0,15.0,19.0,20.0,,,14.0,,,30.0,4.0,28.0,2.0,,,,34.0,1.0,33.0,,34.0,24.0,10.0,16.0,8.0,8.0,13.0,,,3.0,,,14.0,2.0,13.0,1.0,,,,16.0,1.0,15.0,,16.0,13.0,3.0,'092903125,601 W GARFIELD,LONGVIEW,75602,INDEPENDENT
92903126,LONGVIEW ISD,NED E. WILLIAMS,5,1.0,1.0,0.0,0.0,,,0.0,,,1.0,0.0,1.0,,,,,1.0,,1.0,,1.0,1.0,0.0,68.0,28.0,40.0,28.0,,,32.0,,,63.0,5.0,62.0,,,,,68.0,,67.0,,68.0,54.0,14.0,54.0,18.0,36.0,23.0,,,24.0,,,50.0,4.0,49.0,,,,,54.0,,53.0,,54.0,43.0,11.0,35.0,13.0,22.0,12.0,,,17.0,,,31.0,4.0,30.0,,,,,35.0,,34.0,,35.0,27.0,8.0,'092903126,5230 ESTES PKWY,LONGVIEW,75603,INDEPENDENT
92903127,LONGVIEW ISD,BRAMLETTE STEAM,5,8.0,3.0,5.0,5.0,,,3.0,,0.0,8.0,0.0,8.0,,,,,8.0,,8.0,,8.0,8.0,0.0,68.0,34.0,34.0,18.0,,,41.0,,8.0,54.0,14.0,52.0,,,,,68.0,,66.0,,68.0,30.0,38.0,49.0,24.0,25.0,15.0,,,30.0,,4.0,40.0,9.0,39.0,,,,,49.0,,48.0,,49.0,15.0,34.0,26.0,16.0,10.0,10.0,,,14.0,,2.0,23.0,3.0,23.0,,,,,26.0,,25.0,,26.0,9.0,17.0,'092903127,111 TUPELO,LONGVIEW,75601,INDEPENDENT
92904043,PINE TREE ISD,PINE TREE M.S.,5,74.0,41.0,33.0,28.0,,,18.0,,25.0,60.0,14.0,56.0,4.0,,,,74.0,17.0,57.0,0.0,74.0,70.0,4.0,260.0,147.0,113.0,88.0,,,54.0,,97.0,162.0,98.0,145.0,17.0,,,,260.0,14.0,246.0,21.0,239.0,145.0,115.0,156.0,88.0,68.0,54.0,,,20.0,,67.0,81.0,75.0,68.0,13.0,,,,156.0,6.0,150.0,21.0,135.0,62.0,94.0,91.0,54.0,37.0,30.0,,,8.0,,40.0,39.0,52.0,35.0,4.0,,,,91.0,3.0,88.0,19.0,72.0,25.0,66.0,'092904043,600 PT PKWY,LONGVIEW,75604-5878,INDEPENDENT
92906102,SABINE ISD,SABINE ELEM.,5,11.0,4.0,7.0,3.0,,,0.0,,7.0,8.0,3.0,8.0,0.0,,,,11.0,6.0,5.0,0.0,11.0,8.0,3.0,105.0,51.0,54.0,20.0,,,5.0,,75.0,53.0,52.0,48.0,5.0,,,,105.0,12.0,93.0,10.0,95.0,40.0,65.0,70.0,35.0,35.0,14.0,,,4.0,,48.0,32.0,38.0,30.0,2.0,,,,70.0,5.0,65.0,10.0,60.0,17.0,53.0,33.0,20.0,13.0,8.0,,,2.0,,22.0,18.0,15.0,16.0,2.0,,,,33.0,2.0,31.0,9.0,24.0,8.0,25.0,'092906102,645 ACCESS RD (CR 3634),KILGORE,75662,INDEPENDENT
92907101,SPRING HILL ISD,SPRING HILL INT,5,27.0,8.0,19.0,5.0,,,10.0,,12.0,17.0,10.0,16.0,1.0,,,,27.0,4.0,23.0,0.0,27.0,24.0,3.0,169.0,80.0,89.0,30.0,,,29.0,,98.0,73.0,96.0,69.0,4.0,,,,169.0,8.0,161.0,12.0,157.0,61.0,108.0,100.0,53.0,47.0,14.0,,,9.0,,68.0,34.0,66.0,33.0,1.0,,,,100.0,3.0,97.0,12.0,88.0,23.0,77.0,63.0,36.0,27.0,6.0,,,5.0,,45.0,16.0,47.0,16.0,0.0,,,,63.0,1.0,62.0,12.0,51.0,14.0,49.0,'092907101,3211 SPRING HILL RD,LONGVIEW,75605-2822,INDEPENDENT
